,Current Coylton GSP Electricity Demand (MWh),Future Coylton Electricity Demand (MWh),Coylton 33kV Wind (MWh),Coylton GSP Wind (MWh),Domestic Heat per kWh,Air Temp (DegC),West Whitlawburn District Heating (kWh)
3593,6.775124559,18.52677413,21.47782706,93.8058092,2.31E-05,1.943,366.4475
3594,6.341773026,17.08388389,20.95464807,93.05741125,1.88E-05,1.693,275.23125
3595,6.126492236,16.59423039,21.76596626,94.88207299,1.69E-05,1.693,275.23125
3596,5.789580345,15.86506115,21.34297118,93.55424951,1.49E-05,1.502,227.2075
3597,5.539261995,15.61353321,20.4638992,92.6156208,1.50E-05,1.502,227.2075
3598,5.441512334,15.38105722,21.09522019,93.1174529,1.39E-05,1.309,177.775
3599,5.35760644,15.08040499,20.51058329,94.96212337,1.30E-05,1.309,177.775
3600,7.03741307,17.6688473,21.11020102,91.48582679,1.82E-05,1.101,144.7775
3601,7.076431875,17.38723017,20.47939626,91.10052483,1.62E-05,1.101,144.7775
3602,7.124175888,17.90918069,21.30737977,94.79414108,1.88E-05,0.816,85.635
3603,7.323733116,19.83323153,22.0306323,94.95634455,2.92E-05,0.816,85.635
3604,7.703658876,22.82585033,20.76028457,95.4484751,4.41E-05,0.448,91.88375
3605,8.361761857,29.04547039,21.63489067,95.43091422,7.62E-05,0.448,91.88375
3606,9.141542618,36.66694539,21.45191438,97.40292863,0.000113116,-0.046,103.83375
3607,9.95366922,40.5516244,21.40212998,94.93687703,0.00012343,-0.046,103.83375
3608,10.23672337,43.99335948,21.6535344,95.4138283,0.000133718,-0.587,209.10625
3609,10.35104201,43.54214223,21.84010329,96.0230371,0.000124711,-0.587,209.10625
3610,10.25948202,39.21723324,21.48454133,94.34918124,0.000112661,-1.069,139.34375
3611,10.28284832,37.46591818,20.49019019,93.48143671,0.000102888,-1.069,139.34375
3612,10.51165753,37.49155365,20.58111699,92.51566706,9.76E-05,-1.386,249.185
3613,10.61110312,38.82400796,20.23127963,94.05167721,8.90E-05,-1.386,249.185
3614,9.522261557,34.50440414,21.44053795,95.36519365,8.62E-05,-1.033,310.64375
3615,9.797805271,33.26145409,21.7525874,94.80539421,6.93E-05,-1.033,310.64375
3616,10.57073248,32.71752006,23.24146106,97.86515745,6.49E-05,-0.321,257.0275
3617,11.33276629,33.5945577,22.15703427,96.91834043,6.76E-05,-0.321,257.0275
3618,11.85585793,32.83870933,23.80174254,101.0870549,5.42E-05,0.23,263.2475
3619,11.5371519,26.56394546,23.77584178,100.098093,3.13E-05,0.23,263.2475
3620,11.43362725,27.07053726,24.69724945,101.1047167,3.36E-05,0.554,232.555
3621,11.34989277,27.15808861,25.06497868,104.0981886,3.01E-05,0.554,232.555
3622,11.16404893,25.08718981,24.95303098,102.0584802,2.62E-05,0.724,229.245
3623,11.153973,24.74991808,24.62965885,104.7101675,2.49E-05,0.724,229.245
3624,11.67334735,25.81930024,24.71209645,101.7183934,2.33E-05,0.735,286.155
3625,11.75621144,24.90678545,23.28705495,99.19368883,2.26E-05,0.735,286.155
3626,12.04473337,27.12233277,23.01829754,99.05803987,3.32E-05,0.782,302.265
3627,12.75613227,32.62357361,23.67051087,98.28803506,5.67E-05,0.782,302.265
3628,12.9770976,31.74774954,23.3428032,100.1964918,5.59E-05,0.549,259.81375
3629,12.92922613,32.54732851,23.28751423,99.76031635,6.11E-05,0.549,259.81375
3630,12.60968664,32.3718074,23.45674154,98.29024047,5.79E-05,0.172,310.7125
3631,12.1608387,28.07022327,23.79036794,100.1720367,4.21E-05,0.172,310.7125
3632,11.97108366,28.35852925,20.96942651,91.56247528,4.44E-05,-0.322,325.93875
3633,11.27080731,26.89338917,22.37903618,93.33498477,4.04E-05,-0.322,325.93875
3634,10.79164418,26.78288286,19.70853344,89.27621431,4.48E-05,-1.065,397.0925
3635,10.09520492,25.69633355,19.50014279,89.6102306,4.33E-05,-1.065,397.0925
3636,9.683987409,24.7504501,18.92718021,86.26912813,3.96E-05,-1.692,337.375
3637,9.029381725,22.71465155,19.23196739,87.39347248,3.21E-05,-1.692,337.375
3638,8.395414711,21.77933587,18.36263566,86.62017182,2.90E-05,-1.87,350.34625
3639,7.706380428,19.7334348,18.26400017,85.83727376,2.21E-05,-1.87,350.34625
3640,7.065588819,17.94010641,18.23516929,85.67323382,1.54E-05,-1.873,318.385
3641,6.489941134,16.90341115,18.01578634,85.61349141,1.30E-05,-1.873,318.385
3642,6.267201484,15.84074831,18.21880745,82.40982754,1.17E-05,-1.937,279.08875
3643,6.030748261,15.37056575,18.34614118,84.22107208,1.02E-05,-1.937,279.08875
3644,5.701668482,14.82274388,18.12702283,86.59764176,9.17E-06,-2.036,227
3645,5.542539177,14.56279167,18.30250009,84.78033586,8.63E-06,-2.036,227
3646,5.428259393,14.50010711,17.891344,84.57437731,8.88E-06,-2.062,201.2425
3647,5.470776855,14.55239619,18.38010115,86.57856327,9.29E-06,-2.062,201.2425
3648,7.469285997,16.87639986,18.0829902,86.11269546,1.04E-05,-2.076,136.24625
3649,7.478851445,16.94770534,17.86976254,86.22324154,1.12E-05,-2.076,136.24625
3650,7.436664392,17.4463704,18.91809256,85.77280881,1.40E-05,-2.076,181.42625
3651,7.523402079,18.61590581,17.96776678,85.65813577,2.08E-05,-2.076,181.42625
3652,7.754357821,20.87285132,18.43150244,85.07884357,3.24E-05,-2.079,130.9175
3653,8.297082777,25.25671239,18.07882937,84.25633427,5.45E-05,-2.079,130.9175
3654,9.107383695,32.44398713,18.71950872,85.75389999,8.65E-05,-2.045,134.74875
3655,9.796966507,36.78537778,18.4117767,85.74104803,0.000100407,-2.045,134.74875
3656,10.60765514,44.00749063,18.25725807,88.1641403,0.000115214,-2.004,140.105
3657,10.61587987,42.25384023,18.37867649,84.92244225,0.00011658,-2.004,140.105
3658,10.93044761,40.36730668,18.40423008,84.32087088,0.00011032,-1.855,148.325
3659,11.01807681,38.18674048,18.54862078,84.86745394,9.90E-05,-1.855,148.325
3660,11.12816923,38.35428585,19.2320304,85.60154751,9.54E-05,-1.636,218.125
3661,11.4573358,39.13191501,19.41360425,87.37965011,8.87E-05,-1.636,218.125
3662,9.337439629,34.50945013,19.94211363,90.38069365,8.62E-05,-1.111,191.3775
3663,9.842840699,35.67975525,19.41483951,90.74034799,8.13E-05,-1.111,191.3775
3664,10.50403867,34.00636863,21.44792427,94.42091223,7.31E-05,-0.47,245.78
3665,11.10672297,33.72085976,22.20932286,93.61932879,6.89E-05,-0.47,245.78
3666,11.4331479,35.22943647,23.47395426,98.34833135,7.21E-05,0.15,277.1225
3667,11.32072215,33.44971658,23.94074267,99.35687734,6.84E-05,0.15,277.1225
3668,11.19525675,31.26280005,24.45239382,102.5593029,5.85E-05,0.515,286.59
3669,11.37177803,34.0025217,22.85249307,96.61835699,6.90E-05,0.515,286.59
3670,11.49013742,31.67030401,23.4892268,101.203456,6.15E-05,0.883,272.42875
3671,11.54995776,33.36362799,23.65318341,99.86524976,7.28E-05,0.883,272.42875
3672,11.84199768,34.18107861,22.70674536,96.41181053,7.54E-05,1.218,276.685
3673,11.63625527,33.99472317,22.54998424,99.12310037,6.99E-05,1.218,276.685
3674,11.99009623,34.46815847,22.5545733,97.75832563,7.44E-05,1.377,193.22375
3675,12.02979828,33.86654005,21.82566773,97.49006896,7.23E-05,1.377,193.22375
3676,12.24447543,35.21305435,21.46545511,94.82267143,7.90E-05,1.359,230.31875
3677,12.30320074,33.85805016,21.64168672,94.92726418,7.32E-05,1.359,230.31875
3678,12.31091319,33.37728308,20.38807051,92.09912703,7.19E-05,1.158,229.28875
3679,11.80624886,32.32148087,20.84388801,93.10572971,7.13E-05,1.158,229.28875
3680,11.72041431,32.84133182,18.78267883,85.82861344,7.51E-05,0.752,231.22625
3681,11.04464673,30.88274771,18.43634727,85.9350342,6.76E-05,0.752,231.22625
3682,10.57527891,29.03605187,17.68403903,84.15269352,5.99E-05,0.067,296.0025
3683,10.06208859,28.7083059,17.16308089,81.92934628,5.99E-05,0.067,296.0025
3684,9.654187919,28.03757045,16.07713766,79.20164788,5.66E-05,-0.765,293.51375
3685,9.189761005,25.7486629,16.69506408,79.05592187,4.78E-05,-0.765,293.51375
3686,8.479064498,23.53146053,15.91399606,77.92558379,3.95E-05,-0.9,270.68
3687,7.784453781,21.25917647,15.87763721,79.07333574,3.22E-05,-0.9,270.68
3688,7.458107927,19.46858471,15.85053707,79.13046708,2.56E-05,-0.785,221.215
3689,6.83884715,17.919616,15.9174245,76.5274987,1.98E-05,-0.785,221.215
3690,6.257119253,17.06932817,16.11601282,77.61682883,1.89E-05,-0.588,203.68125
3691,5.881643211,15.94090133,15.755599,76.74636305,1.48E-05,-0.588,203.68125
3692,5.644193934,15.42381716,15.1159845,76.30453105,1.29E-05,-0.458,211.835
3693,5.508041451,15.09744239,15.55621845,76.30573257,1.22E-05,-0.458,211.835
3694,5.401383679,15.16740078,14.10966563,72.61113141,1.28E-05,-0.403,128.24
3695,5.501865232,15.24762994,14.42726535,71.67666379,1.27E-05,-0.403,128.24
3696,7.838559086,18.30516204,13.78614627,68.52275406,1.73E-05,-0.416,152.0075
3697,7.821970163,18.40293379,13.27435757,67.89241639,1.77E-05,-0.416,152.0075
3698,7.879289746,20.08579938,12.92773348,65.81348086,2.68E-05,-0.43,141.56125
3699,8.12822843,21.72991742,12.71245783,67.66411421,3.50E-05,-0.43,141.56125
3700,8.49949379,24.66098671,12.87930761,65.20252109,5.02E-05,-0.399,100.28
3701,9.133001731,30.01347769,12.44351345,66.4873974,7.76E-05,-0.399,100.28
3702,9.646838945,33.5835908,11.96629558,63.49033145,9.54E-05,-0.48,108.98125
3703,10.1894781,35.82214931,11.67641603,61.89439066,0.000105015,-0.48,108.98125
3704,10.53154748,38.05707773,11.42383459,61.25724124,0.000116051,-0.833,140.42375
3705,10.72544811,37.58546139,11.65856389,60.95196629,0.000111923,-0.833,140.42375
3706,10.82166588,37.05310545,11.18923212,59.91668789,0.000107938,-1.225,104.9675
3707,11.04209837,37.60458633,11.02481566,60.10299378,0.000110366,-1.225,104.9675
3708,11.05962584,35.72191044,11.42278238,59.59342444,9.80E-05,-1.249,155.8875
3709,10.84196537,35.68204167,11.12370215,58.0421008,9.92E-05,-1.249,155.8875
3710,8.642250647,31.94487135,9.985075553,54.13495662,8.99E-05,-0.204,208.185
3711,8.46018306,29.86453883,9.895039841,52.53793803,7.89E-05,-0.204,208.185
3712,8.585007354,29.98733315,11.23985735,58.83699453,7.91E-05,1.185,260.7925
3713,8.931484501,30.17505397,11.40860901,59.34063604,7.82E-05,1.185,260.7925
3714,8.95957206,28.96309327,15.20469497,71.42168824,7.10E-05,2.489,178.93375
3715,8.892636901,27.21525898,14.66106303,73.06789694,6.12E-05,2.489,178.93375
3716,8.820469955,28.78252345,14.23431149,69.41977455,7.06E-05,3.374,268.88
3717,8.952902134,29.38888577,14.54507369,68.02106454,7.35E-05,3.374,268.88
3718,8.858455543,29.49581804,12.67169156,62.39201291,7.46E-05,4.001,281.645
3719,9.079410485,30.39766994,12.93281849,63.53663857,7.87E-05,4.001,281.645
3720,9.15541599,31.52825379,11.48228399,57.7971809,8.45E-05,4.432,267.84125
3721,9.249688339,31.36082063,11.667796,57.66098089,8.36E-05,4.432,267.84125
3722,9.88006842,32.22986403,10.15385137,52.20789037,8.49E-05,4.647,226.355
3723,10.00435055,32.54015648,10.46919913,52.05757489,8.58E-05,4.647,226.355
3724,10.19303841,34.22429662,9.390426683,47.29452317,9.46E-05,4.591,187.3025
3725,10.34848997,34.93481601,9.252848261,46.84890356,9.81E-05,4.591,187.3025
3726,10.39438044,34.21791347,8.353363408,43.72336843,9.28E-05,4.317,221.8875
3727,10.24723014,33.73467076,8.456853554,44.77751461,9.14E-05,4.317,221.8875
3728,10.50737527,33.74557226,6.723623867,36.69852227,8.87E-05,3.692,172.2
3729,10.23842474,33.63547107,6.777404944,37.15926179,9.09E-05,3.692,172.2
3730,9.862166389,30.95379766,4.96501446,30.25990352,7.79E-05,1.765,195.9075
3731,9.339769249,28.54619432,4.697651132,29.08954423,6.73E-05,1.765,195.9075
3732,8.969347807,26.88741888,4.057173167,24.552453,5.98E-05,-0.273,262.40875
3733,8.273183256,24.70485567,4.049506861,25.03035126,5.18E-05,-0.273,262.40875
3734,7.666568728,22.0853543,3.163347785,19.96496791,3.98E-05,-0.615,322.7825
3735,7.028698899,20.39557184,3.147866074,20.30852313,3.31E-05,-0.615,322.7825
3736,6.608300167,18.13087679,2.380239681,15.22243663,2.29E-05,-0.708,210.99
3737,6.18069991,17.25269635,2.526689428,15.34022253,2.05E-05,-0.708,210.99
3738,5.871588631,16.26283202,2.041151643,11.97154876,1.67E-05,-0.767,239.06875
3739,5.631960206,15.78353947,2.028889341,12.29391322,1.49E-05,-0.767,239.06875
3740,5.404296156,15.485867,1.767270436,10.62083816,1.48E-05,-0.796,190.8925
3741,5.279079504,14.90190881,1.68647569,10.53567476,1.27E-05,-0.796,190.8925
3742,5.247329277,14.65975925,1.569054112,9.767912784,1.11E-05,-0.792,139.51625
3743,5.33765062,15.15404024,1.602752779,9.433168548,1.30E-05,-0.792,139.51625
3744,8.046117923,18.54007271,1.684263342,9.839591263,1.75E-05,-0.8,101.07125
3745,8.043265166,19.19864526,1.70733003,9.868032821,2.10E-05,-0.8,101.07125
3746,8.158906709,20.56525114,2.007303213,11.26920705,2.85E-05,-0.798,139.35125
3747,8.423156961,22.75894703,1.98277028,11.3464659,3.97E-05,-0.798,139.35125
3748,8.760119891,25.92079984,2.326230888,12.67824127,5.59E-05,-0.819,112.0225
3749,9.511295491,32.80183867,2.342995856,13.0267017,9.20E-05,-0.819,112.0225
3750,10.28984926,38.21780839,2.272155707,13.19636783,0.000118827,-0.871,99.785
3751,10.73116632,40.68179757,2.320420321,12.83873802,0.000130594,-0.871,99.785
3752,10.99283609,41.0252835,2.174526751,12.12487348,0.000131015,-0.897,178.59625
3753,10.95122585,38.93347461,2.132007397,12.08355083,0.000118268,-0.897,178.59625
3754,10.92778118,37.51480245,1.96898604,11.70266478,0.000110587,-0.985,187.20875
3755,10.61879531,36.81261787,1.986441977,11.37277001,0.000108577,-0.985,187.20875
3756,10.66574891,35.64180006,1.895362421,11.55981689,0.000100958,-0.961,208.51625
3757,10.88553145,35.29366239,1.880411644,11.25762778,9.82E-05,-0.961,208.51625
3758,8.037686745,31.52276056,1.545614542,9.726669804,9.23E-05,0.41,286.88875
3759,8.271086651,30.46360683,1.505883079,9.62220203,8.51E-05,0.41,286.88875
3760,8.206124241,30.44455256,1.089001847,7.171157206,8.54E-05,1.801,239.03375
3761,8.25595625,29.29988142,1.076980878,7.230730363,7.80E-05,1.801,239.03375
3762,8.407390881,29.77155502,1.295854135,8.281847118,7.98E-05,3.272,175.38875
3763,8.231473084,29.28230868,1.290602412,8.242935878,7.88E-05,3.272,175.38875
3764,8.187016992,29.3273915,1.591534725,9.510307108,7.88E-05,4.427,238.47625
3765,8.377755902,29.66146687,1.632083861,9.608468553,7.98E-05,4.427,238.47625
3766,8.478500142,29.77768151,1.813966265,10.56252265,7.98E-05,5.146,222.64
3767,8.533595456,29.74730189,1.806054307,10.53764206,7.89E-05,5.146,222.64
3768,8.807611634,30.65930433,2.104716117,12.03118436,8.32E-05,5.614,172.2525
3769,9.088191608,30.72198896,2.09077055,12.28551705,8.17E-05,5.614,172.2525
3770,9.504629759,32.76513818,2.308644111,13.78439006,9.06E-05,5.823,257.97625
3771,9.89055626,32.54344291,2.304091638,13.61306506,8.79E-05,5.823,257.97625
3772,10.14121558,34.06796623,2.596158129,14.92985222,9.51E-05,5.804,173.34375
3773,10.07142664,35.27326513,2.561746326,14.45338495,0.000102625,5.804,173.34375
3774,9.917404801,33.62948703,2.503982548,15.53292877,9.39E-05,5.566,234.055
3775,10.45300162,35.6928048,2.509784448,15.46813941,0.000102796,5.566,234.055
3776,10.23846301,37.05573046,2.705995217,16.73197809,0.00011199,4.811,237.55125
3777,9.719814836,33.47401421,2.743551491,17.57467141,9.43E-05,4.811,237.55125
3778,9.142616756,32.47593146,3.30542091,22.16927691,9.19E-05,2.558,230.8325
3779,8.947675319,31.1027114,3.284653223,21.47401429,8.51E-05,2.558,230.8325
3780,8.548728948,28.99852833,3.963360103,24.31496002,7.49E-05,0.49,373.44875
3781,8.030471374,25.9803544,3.869726561,24.19860128,6.05E-05,0.49,373.44875
3782,7.365275836,23.24962062,3.942775848,23.74370094,4.86E-05,0.069,357.40125
3783,6.967449728,21.2768467,4.165200016,24.08408631,3.90E-05,0.069,357.40125
3784,6.438642992,18.98788331,3.639054848,21.78776239,2.92E-05,-0.174,244.5025
3785,6.139779882,17.77281906,3.752582733,21.41248518,2.35E-05,-0.174,244.5025
3786,5.900298079,17.07901823,3.173794905,17.5061211,2.11E-05,-0.32,248.72
3787,5.764833468,16.53983917,3.047090441,17.34748077,1.94E-05,-0.32,248.72
3788,5.433484019,15.74929102,2.565549411,14.21279507,1.69E-05,-0.341,268.235
3789,5.377512164,15.69091446,2.40342151,14.08788037,1.62E-05,-0.341,268.235
3790,5.409077747,15.5129759,2.120212274,12.19416974,1.56E-05,-0.358,149.09125
3791,5.365302229,15.46347166,2.167350427,12.23674453,1.47E-05,-0.358,149.09125
3792,8.329807846,19.91373496,2.164312112,12.75895794,2.40E-05,-0.328,197.355
3793,8.459142079,20.55105844,2.202197701,12.75874064,2.67E-05,-0.328,197.355
3794,8.459604474,21.72652902,2.726817363,16.71619977,3.39E-05,-0.018,151.16125
3795,8.865330044,25.85032161,2.725380227,16.39545244,4.86E-05,-0.018,151.16125
3796,9.448907455,30.69977218,3.680998783,22.27644734,6.91E-05,0.467,134.48625
3797,10.21892615,38.29282041,3.501375201,21.24727859,0.000108938,0.467,134.48625
3798,10.77326545,43.21226516,4.703178165,28.05127385,0.000137576,0.761,202.415
3799,11.4657425,47.52879904,4.599958425,28.29876592,0.000151416,0.761,202.415
3800,11.70686492,51.00055032,5.92038463,34.92972897,0.000160724,0.96,186.25625
3801,11.52208221,48.67429278,6.066332801,35.29798997,0.000145803,0.96,186.25625
3802,11.44568487,45.06120319,7.301020053,41.66214708,0.000132766,1.184,190.77125
3803,11.38039525,44.0799454,6.950292976,40.8016459,0.000127556,1.184,190.77125
3804,11.54870461,42.40467151,7.664690457,45.20649761,0.000117923,1.401,223.29
3805,11.68623795,44.47412375,7.642878455,43.88239237,0.000112003,1.401,223.29
3806,9.090626135,38.23014263,7.491738505,41.17569319,0.000103604,2.302,290.53625
3807,9.378881966,36.5204771,7.4412122,41.97295237,9.14E-05,2.302,290.53625
3808,9.947362534,37.07284986,7.601901675,41.42300697,8.96E-05,2.974,303.46125
3809,10.5462307,37.78519166,7.699575218,41.7621386,9.50E-05,2.974,303.46125
3810,11.14756514,38.74237017,9.080836212,48.66402311,9.40E-05,3.383,301.56
3811,11.1426915,36.52475935,9.249643274,47.48163512,8.94E-05,3.383,301.56
3812,11.2639766,35.65631469,10.98697814,55.51202881,7.90E-05,3.651,300.65125
3813,11.07222757,33.18062571,10.49604162,55.59963937,6.96E-05,3.651,300.65125
3814,10.96957925,33.38882481,11.76851925,57.54691268,7.38E-05,3.938,247.02625
3815,10.75142047,32.58007676,11.1767509,57.56927904,6.57E-05,3.938,247.02625
3816,11.75270719,37.57866229,12.42511941,61.11851342,9.35E-05,4.291,230.47875
3817,11.62473752,34.84747002,12.11928801,59.79343348,7.87E-05,4.291,230.47875
3818,12.02927838,37.22040856,12.64140769,62.91252688,8.53E-05,4.504,259.21875
3819,12.2224105,33.04169741,12.7019493,63.02875543,6.92E-05,4.504,259.21875
3820,12.76566624,39.64978663,12.67098715,62.89877089,9.83E-05,4.699,239.78125
3821,13.03032861,38.35199776,13.50181924,67.1555304,9.46E-05,4.699,239.78125
3822,13.14195515,39.17677652,14.73377209,73.19968371,0.000100008,5.247,259.37375
3823,12.98460684,39.18833847,14.25521403,72.43196268,0.000102182,5.247,259.37375
3824,12.66689675,38.82150236,16.07627078,77.63218912,0.000103789,6.09,242.63875
3825,12.13370593,38.15839079,16.28750747,76.99845759,0.000103016,6.09,242.63875
3826,11.34976439,35.17779663,16.55809529,79.33278064,9.17E-05,6.631,304.13875
3827,10.64588789,33.41359927,16.41884684,78.31054803,8.48E-05,6.631,304.13875
3828,10.02795927,31.49771004,16.43733509,81.13515024,7.72E-05,6.845,383.1
3829,9.342811267,27.40073078,17.14492173,80.81508822,5.91E-05,6.845,383.1
3830,8.647874969,24.57376304,16.84549675,79.70327444,4.60E-05,6.917,407.695
3831,7.767063948,22.40694565,16.89200641,82.56677885,3.84E-05,6.917,407.695
3832,7.187546736,20.20396231,16.36283665,80.10066552,2.94E-05,6.891,343.9125
3833,6.56220771,18.33242883,16.98680766,79.69260582,2.37E-05,6.891,343.9125
3834,6.133533567,17.41033814,17.24083027,81.04075263,2.18E-05,6.951,311.8925
3835,5.832865421,16.52481783,18.45404984,84.114049,1.83E-05,6.951,311.8925
3836,5.519782306,15.64583589,17.48344922,85.04575454,1.57E-05,6.892,305.26125
3837,5.333723272,15.27440169,18.14347489,83.83283704,1.45E-05,6.892,305.26125
3838,5.321973066,15.30606089,17.48842406,82.24064801,1.45E-05,6.771,210.15
3839,5.274361289,15.23068539,17.01175027,80.79147929,1.46E-05,6.771,210.15
